Bill Id,Product Name,Count,Tax,Unit Price,Subtotal
1,CHOCOLATE LECHE 7 OZ,1,0.0,2700.0,2700.0
1,ARTESANO BIMBO 75GR,1,551.0,2899.16,2899.16
1,RANCHERA CABANO 25GR,1,639.0,3361.34,3361.34
1,TOSH SANDWICH 24 GR,1,208.0,1092.44,1092.44
1,RED BULL LATA 355 ML,1,1038.0,5462.18,5462.18
1,MILO CAJA 180 ML,1,511.0,2689.08,2689.08
1,DOUBBLEMINT 40GR,1,351.0,1848.74,1848.74
1,CHOCO STOP BARRA 30GR,1,319.0,1680.67,1680.67
1,CHOCO STOP BARRA 30GR,1,319.0,1680.67,1680.67
1,DONA BIMBO 70GR,1,399.0,2100.84,2100.84
1,DONA BIMBO 70GR,1,399.0,2100.84,2100.84
1,FERRERO X4 50GR,1,1900.0,10000.0,10000.0
1,MONSTER 473 ML,1,1309.0,6890.76,6890.76
1,CHOCOLATE LECHE 9OZ,2,0.0,2900.0,5800.0
1,EMPANADAS 2000.0000 0 2000.0000 0.000,100,0.0,2000.0,200000.0
1,BONYURT 170GR,1,687.0,3613.45,3613.45
1,IMPRESIONES,1,0.0,800.0,800.0
1,FOTOCOPIA 1CARA,3,0.0,300.0,900.0
1,SOBRE MANILA 94 0 60.0000,1,0.0,400.0,400.0
1,JUGO HIT 500 ML,1,463.0,2436.97,2436.97
1,GALLETAS CHOKIS 40 GR,1,287.0,1512.61,1512.61
1,HALLS BARRA 25 GR,1,351.0,1848.74,1848.74
1,MINI SNICKERS,2,319.0,840.34,1680.68
1,FUN DIP CANDY 43OZ,1,447.0,2352.94,2352.94
1,KELLOGG'S RICE KRISPIES TREATS 22G,1,431.0,2268.91,2268.91
1,COCACOLA 600ML,1,639.0,3361.34,3361.34
1,ALPINITO 90GR,1,0.0,2200.0,2200.0
2,null,1889,0.0,0.0,0.0
2,EMPANADAS,1,0.0,3000.0,3000.0
2,PASTELES. PALITOS,1,0.0,3500.0,3500.0
2,PASTILLAS CHAO CEREZA,1,160.0,840.34,840.34
2,JET FRESAS CON CREMA 29GR,1,415.0,2184.87,2184.87
2,TODO RICO BBQ 45GR,1,479.0,2521.01,2521.01
2,PROTECTORES NOSOTRAS X15,1,0.0,3000.0,3000.0
2,SANDWICH SENCILLO,1,0.0,2500.0,2500.0
2,NECTAR FRUTTO 300ML,1,479.0,2521.01,2521.01
2,PASTELES. PALITOS,1,0.0,3500.0,3500.0
2,CIFRUT 400ML,1,271.0,1428.57,1428.57
2,FUZE TEA 400ML,1,447.0,2352.94,2352.94
2,TOSH SANDWICH 24 GR,1,208.0,1092.44,1092.44
2,RED BULL LATA 355 ML,1,1038.0,5462.18,5462.18
2,MR BROWN BIMBO 75 GR,1,607.0,3193.28,3193.28
2,GOMITAS BOMBOMBUM 45GR,1,415.0,2184.87,2184.87
2,MONSTER 473 ML,1,1309.0,6890.76,6890.76
2,MALBORO ROJOX10,1,846.0,4453.78,4453.78
2,CAPUCHINO 7 OZ,1,0.0,2800.0,2800.0
2,WAFER JET 22GR,1,224.0,1176.47,1176.47
2,WAFER JET 22GR,1,224.0,1176.47,1176.47
2,JET 30GR,1,447.0,2352.94,2352.94
2,AVENA ALPINA 250GR,1,575.0,3025.21,3025.21
2,EMPANADAS,1,0.0,3000.0,3000.0
2,SANDWICH SENCILLO,1,0.0,2500.0,2500.0
2,CHOCOLATE LECHE 9OZ,2,0.0,2900.0,5800.0
2,PASTELES. PALITOS,2,0.0,3500.0,7000.0
2,VIVE 100. 380ML,1,447.0,2352.94,2352.94
2,QUATRO FLEXI 400 ML,1,415.0,2184.87,2184.87
2,SPORADE 500ML,1,447.0,2352.94,2352.94
2,PASTELES. PALITOS,2,0.0,3500.0,7000.0
2,GALLETAS CHOKIS 40 GR,1,287.0,1512.61,1512.61
2,EMPANADAS,1,0.0,3000.0,3000.0
2,X RAY DOL 94 0,1,0.0,2500.0,2500.0
2,DUX QUESO 36GR,1,271.0,1428.57,1428.57
2,ARTESANO BIMBO 75GR,1,551.0,2899.16,2899.16
2,CANDYRANCH 13GR,2,160.0,420.17,840.34
2,PONY MALTA 330 ML,1,383.0,2016.81,2016.81
2,PALOKITOS LIMON 32 GR,1,0.0,1500.0,1500.0
2,MYM 47 GR,1,862.0,4537.82,4537.82
2,PONY MALTA 330 ML,1,383.0,2016.81,2016.81
2,EMPANADAS,1,0.0,3000.0,3000.0
2,VIVE 100. 380ML,1,447.0,2352.94,2352.94
2,CHOCORRAMO 65 GR,1,415.0,2184.87,2184.87
2,DUCALES 27GR,1,144.0,756.3,756.3
2,DUX SAL 27 GR,1,144.0,756.3,756.3
2,ALPIN CAJA 200 ML,1,511.0,2689.08,2689.08
2,AGUA MANANTIAL GAS 600 ML,1,479.0,2521.01,2521.01
2,JET BLANCA 24GR,1,351.0,1848.74,1848.74
2,MONTBLANC 22 GR.,1,543.0,2857.14,2857.14
2,GATORADE 500 ML,1,623.0,3277.31,3277.31
2,ROTHMANS AZUL X10,1,830.0,4369.75,4369.75
2,MR BROWN BIMBO 75 GR,1,607.0,3193.28,3193.28
2,EMPANADAS,1,0.0,3000.0,3000.0
2,JUGO HIT 500 ML,1,463.0,2436.97,2436.97
2,BIANCHI BARRA GO 22GR,1,239.0,1260.5,1260.5
2,COCA COLA CON CAFE 235ML,1,431.0,2268.91,2268.91
2,PANQUE BIMBO 60GR,1,335.0,1764.71,1764.71
2,MAIZ TOSTADO 160GR,1,1261.0,6638.66,6638.66
2,JUGO HIT 500 ML,1,463.0,2436.97,2436.97
2,EMPANADAS,1,0.0,3000.0,3000.0
2,AROMATICA TOSH X 20UND,1,1565.0,8235.29,8235.29
2,PASTELES. PALITOS,1,0.0,3500.0,3500.0
2,GELAKIDS 94 0 448.4450 19,2,383.0,1008.4,2016.8
2,JUGO HIT 1000 ML,1,718.0,3781.51,3781.51
2,JUGO HIT CAJITA 200ML,1,239.0,1260.5,1260.5
2,BONYURT 170GR,1,687.0,3613.45,3613.45
2,SULTANA NOEL 36GR,1,192.0,1008.4,1008.4
2,GALLETA NUCITA 20 GR,2,224.0,588.24,1176.48
2,PASTELES. PALITOS,1,0.0,3500.0,3500.0
2,CHOCOSO 65GR,1,399.0,2100.84,2100.84
2,VIVE 100. 380ML,1,447.0,2352.94,2352.94
2,JET 12GR,1,176.0,924.37,924.37
2,HALLS BARRA 25 GR,1,351.0,1848.74,1848.74
2,SNOW MINT30GR,1,192.0,1008.4,1008.4
2,PASTILLAS CHAO CEREZA,1,160.0,840.34,840.34
2,NUTELLA MINI 15GR,2,479.0,1260.5,2521.0
2,CANDYRANCH 13GR,2,160.0,420.17,840.34
2,MENTA CHAO LNEA,1,96.0,504.2,504.2
2,SPARKLING 500ML,1,766.0,4033.61,4033.61
2,ALQUEMIX 170GR,1,639.0,3361.34,3361.34
2,ARTESANO BIMBO 75GR 94 0,1,551.0,2899.16,2899.16
2,BONFIEST,1,0.0,4400.0,4400.0
2,ESFEROS MINAS SURTIDOS,1,1038.0,5462.18,5462.18
2,LIBRETA ESCANDALOSOS,1,942.0,4957.98,4957.98
2,ESFEROS MINAS SURTIDOS,1,1038.0,5462.18,5462.18
2,CERVEZA HEINEKEN LATA 269 CM,1,479.0,2521.01,2521.01
2,CERVEZA AGUILA ORIGINAL 355ML,1,559.0,2941.18,2941.18
2,TROLLI SURTIDAS 70 GR,1,399.0,2100.84,2100.84
2,WAFER ITALO TACO 117 GR,1,559.0,2941.18,2941.18
2,BONYURT 170GR,1,687.0,3613.45,3613.45
2,POWER ADE 500 ML,1,463.0,2436.97,2436.97
2,GALLETA RITZ QUESO 34 GR,1,255.0,1344.54,1344.54
2,YOGURT ALQUERIA 150 GR,1,447.0,2352.94,2352.94
2,VIVE 100. 380ML,1,447.0,2352.94,2352.94
2,YOGURT ALPINA 150G,1,511.0,2689.08,2689.08
2,GRECO CANASTICAS 120GR,1,766.0,4033.61,4033.61
2,GOLOCHIPS 20GR,1,239.0,1260.5,1260.5
2,MONTBLANC SALTED 40GR,1,750.0,3949.58,3949.58
2,AVENA ALPINA 250GR,1,575.0,3025.21,3025.21
2,DUX QUESO 36GR,1,271.0,1428.57,1428.57
2,HALLS BARRA 25 GR,1,351.0,1848.74,1848.74
2,SANDWICH SENCILLO,1,0.0,2500.0,2500.0
2,PASTELES. PALITOS,1,0.0,3500.0,3500.0
2,CAPUCHINO 7 OZ,1,0.0,2800.0,2800.0
2,TRULULU GOMAS/MASMELOS 80GR,1,447.0,2352.94,2352.94
2,EMPANADAS,1,0.0,3000.0,3000.0
2,CHOCOLATE CORAZON UND 94 0,10,798.0,420.17,4201.7
2,QUESO PERA ALQUERIA 38GR,1,0.0,2900.0,2900.0
2,CHIQOLA 50GR,1,862.0,4537.82,4537.82
2,CHIQOLA 50GR,1,862.0,4537.82,4537.82
2,LATTE 9 OZ,3,0.0,2800.0,8400.0
2,DOUBBLEMINT 40GR 94 0 2061.2200,1,351.0,1848.74,1848.74
2,AGUA CIELO 600 ML,1,0.0,1400.0,1400.0
2,MYM 47 GR,1,862.0,4537.82,4537.82
2,JET FRESAS CON CREMA 29GR,1,415.0,2184.87,2184.87
2,SNICKERS 52 GR,1,862.0,4537.82,4537.82
2,JUGO HIT 500 ML,1,463.0,2436.97,2436.97
2,DUCALES 27GR,1,144.0,756.3,756.3
2,COCA COLA FLEXI 400 ML,1,495.0,2605.04,2605.04
2,SANDWICH SENCILLO,1,0.0,2500.0,2500.0
2,ELECTROLIT,1,0.0,8700.0,8700.0
3,null,6111,0.0,0.0,0.0
3,ACETAMINOFEN SOBRE X 10 94,1,0.0,1200.0,1200.0
3,FUZE TEA 400ML,1,447.0,2352.94,2352.94
3,PONY MALTA 330 ML,1,383.0,2016.81,2016.81
3,GOL 31 GR,1,287.0,1512.61,1512.61
3,AVENA ALPINA 250GR,1,575.0,3025.21,3025.21
3,BRISA LIMON-MANZANA 600ML,1,479.0,2521.01,2521.01
3,EMPANADAS,2,0.0,3000.0,6000.0
3,HALLS BARRA 25 GR,1,351.0,1848.74,1848.74
3,TRIDENT 10 GR,1,319.0,1680.67,1680.67
3,ALPIN CAJA 200 ML,1,511.0,2689.08,2689.08
3,EMPANADAS,1,0.0,3000.0,3000.0
3,DE TODITO 45 GR,1,471.0,2478.99,2478.99
3,YOGURT ALPINA 150G,1,511.0,2689.08,2689.08
3,CANDYRANCH 13GR,2,160.0,420.17,840.34
3,EMPANADAS,2,0.0,3000.0,6000.0
3,EMPANADAS,1,0.0,3000.0,3000.0
3,MONSTER 473 ML,1,1309.0,6890.76,6890.76
3,GALLETAS QUAKER 34GR,1,303.0,1596.64,1596.64
3,PONY MALTA 330 ML,1,383.0,2016.81,2016.81
3,SUBMARINO 35 GR 94 0,1,271.0,1428.57,1428.57
3,JUMBO DOTS 30GR,1,319.0,1680.67,1680.67
3,EMPANADAS,2,0.0,3000.0,6000.0
3,COCA COLA FLEXI 400 ML,1,495.0,2605.04,2605.04
3,FUZE TEA 400ML,1,447.0,2352.94,2352.94
3,GALLETA RITZ QUESO 34 GR,1,255.0,1344.54,1344.54
3,EMPANADAS,3,0.0,3000.0,9000.0
3,TRIDENT MEXICANO 3OGR,1,718.0,3781.51,3781.51
3,MONSTER 473 ML,1,1309.0,6890.76,6890.76
3,SPARTAN 269ML,96,19152.0,1050.0,100800.0
3,AMPER,144,51735.29,1890.9097,272290.99679999996
3,VIVE 100 LITRO,12,5588.28,2451.0,29412.0
3,POPETAS 37GR,60,16276.92,1427.8,85668.0
3,POPETAS 118GR,12,6603.07,2896.0833,34752.999599999996
4,null,2896,0.0,0.0,0.0
4,SULTANA NOEL 36GR,1,192.0,1008.4,1008.4
4,TOSH 27 GR,1,208.0,1092.44,1092.44
4,BONYURT 170GR,1,687.0,3613.45,3613.45
4,TRULULU CHOCOLORES 30GR,1,239.0,1260.5,1260.5
4,VIVE 100. 380ML,1,447.0,2352.94,2352.94
4,CHIQOLA 130GR,1,1836.0,9663.87,9663.87
4,TENNIS BALLS 20GR,1,160.0,840.34,840.34
4,BONBONBUM X24 456GR,1,1836.0,9663.87,9663.87
4,MONSTER 473 ML,1,1309.0,6890.76,6890.76
4,HALLS BARRA 25 GR,1,351.0,1848.74,1848.74
4,EMPANADAS,2,0.0,3000.0,6000.0
4,PONKY 33 GR,1,263.0,1386.55,1386.55
4,CANDYRANCH 13GR,3,239.0,420.17,1260.51
4,CAPUCHINO 7 OZ,1,0.0,2800.0,2800.0
4,EMPANADAS,1,0.0,3000.0,3000.0
4,SANDWICH SENCILLO,1,0.0,2500.0,2500.0
4,LATTE 7 OZ,2,0.0,2600.0,5200.0
4,EMPANADAS,1,0.0,3000.0,3000.0
4,AGUA CIELO 600 ML,1,0.0,1400.0,1400.0
4,TRIDENT X UND,2,96.0,252.1,504.2
5,null,132,0.0,0.0,0.0
5,PANQUE BIMBO 60GR,1,335.0,1764.71,1764.71
5,PONY MALTA 330 ML,1,383.0,2016.81,2016.81
5,EMPANADAS,1,0.0,3000.0,3000.0
5,PASTELES. PALITOS,1,0.0,3500.0,3500.0
5,ALPIN BOTELLA 300ML,1,734.0,3865.55,3865.55
5,GALLETA NUCITA 20 GR,1,112.0,588.24,588.24
5,GALLETAS CHOKIS 40 GR,1,287.0,1512.61,1512.61
5,PASTELES. PALITOS,1,0.0,3500.0,3500.0
5,EMPANADAS,1,0.0,3000.0,3000.0
5,SALSA DE TOMATE 85GR,1,335.0,1764.71,1764.71
5,SALSA DE TOMATE 85GR,1,335.0,1764.71,1764.71
